国内,#genre#
中天亞洲台,http://xg.52sw.top:5000/litv/4gtv-4gtv109
中天新聞台,http://xg.52sw.top:5000/litv/4gtv-4gtv009
中視,http://xg.52sw.top:5000/litv/4gtv-4gtv040
中視菁采台,http://xg.52sw.top:5000/litv/4gtv-4gtv064
中視新聞台,http://xg.52sw.top:5000/litv/4gtv-4gtv074
中視經典台,http://xg.52sw.top:5000/litv/4gtv-4gtv080
公視戲劇台,http://xg.52sw.top:5000/litv/4gtv-4gtv042
半島國際新聞台,http://xg.52sw.top:5000/litv/litv-ftv10
台視,http://xg.52sw.top:5000/litv/4gtv-4gtv066
台視財經台,http://xg.52sw.top:5000/litv/4gtv-4gtv056
台視新聞台,http://xg.52sw.top:5000/litv/4gtv-4gtv051
台灣戲劇台,http://xg.52sw.top:5000/litv/litv-longturn22
民視,http://xg.52sw.top:5000/litv/4gtv-4gtv155
民視台灣台,http://xg.52sw.top:5000/litv/4gtv-4gtv001
民視旅遊台,http://xg.52sw.top:5000/litv/litv-ftv07
民視第一台,http://xg.52sw.top:5000/litv/4gtv-4gtv003
民視新聞台,http://xg.52sw.top:5000/litv/litv-ftv13
民視綜藝台,http://xg.52sw.top:5000/litv/4gtv-4gtv004
民視影劇台,http://xg.52sw.top:5000/litv/litv-ftv09
好消息,http://xg.52sw.top:5000/litv/litv-ftv16
好消息2台,http://xg.52sw.top:5000/litv/litv-ftv17
車迷 TV,http://xg.52sw.top:5000/4gtv/160
亞洲旅遊台,http://xg.52sw.top:5000/litv/litv-longturn17
兒童卡通台,http://xg.52sw.top:5000/4gtv/269
幸福空間居家台,http://xg.52sw.top:5000/4gtv/168
東森財經新聞,http://xg.52sw.top:5000/litv/4gtv-4gtv153
東森新聞,http://xg.52sw.top:5000/litv/4gtv-4gtv152
東森購物一台,http://xg.52sw.top:5000/4gtv/173
東森購物二台,http://xg.52sw.top:5000/4gtv/174
東森購物三台,http://xg.52sw.top:5000/4gtv/287
東森購物四台,http://xg.52sw.top:5000/4gtv/286
花系列 經典劇場,http://xg.52sw.top:5000/4gtv/279
采昌影劇台,http://xg.52sw.top:5000/litv/4gtv-4gtv049
金光布袋戲,http://xg.52sw.top:5000/4gtv/236
非凡商業台,http://xg.52sw.top:5000/litv/4gtv-4gtv048
非凡新聞台,http://xg.52sw.top:5000/litv/4gtv-4gtv010
客家電視台,http://xg.52sw.top:5000/litv/4gtv-4gtv043
原住民族電視台,http://xg.52sw.top:5000/4gtv/273
時尚運動X,http://xg.52sw.top:5000/4gtv/277
國會頻道1,http://xg.52sw.top:5000/litv/4gtv-4gtv084
國會頻道2,http://xg.52sw.top:5000/litv/4gtv-4gtv085
第1商業台,http://xg.52sw.top:5000/litv/4gtv-4gtv104
博斯高球二台,http://xg.52sw.top:5000/litv/litv-longturn06
博斯高球台,http://xg.52sw.top:5000/litv/litv-longturn05
博斯無限二台,http://xg.52sw.top:5000/litv/litv-longturn13
博斯無限台,http://xg.52sw.top:5000/litv/litv-longturn10
博斯運動一台,http://xg.52sw.top:5000/litv/litv-longturn07
博斯運動二台,http://xg.52sw.top:5000/litv/litv-longturn08
博斯網球台,http://xg.52sw.top:5000/litv/litv-longturn09
博斯魅力台,http://xg.52sw.top:5000/litv/litv-longturn04
智林體育台,http://xg.52sw.top:5000/litv/4gtv-4gtv101
華視,http://xg.52sw.top:5000/litv/4gtv-4gtv041
華視新聞,http://xg.52sw.top:5000/litv/4gtv-4gtv052
視納華仁紀實頻道,http://xg.52sw.top:5000/litv/4gtv-4gtv013
超人力霸王整套看,http://xg.52sw.top:5000/4gtv/278
經典卡通台,http://xg.52sw.top:5000/4gtv/202
經典電影台,http://xg.52sw.top:5000/4gtv/201
達文西頻道,http://xg.52sw.top:5000/litv/4gtv-4gtv018
電影免費看 2台,http://xg.52sw.top:5000/4gtv/245
電影原聲台 CMusic,http://xg.52sw.top:5000/4gtv/218
靖天日本台,http://xg.52sw.top:5000/litv/4gtv-4gtv047
靖天卡通台,http://xg.52sw.top:5000/litv/4gtv-4gtv044
靖天育樂台,http://xg.52sw.top:5000/litv/4gtv-4gtv062
靖天映畫台,http://xg.52sw.top:5000/litv/4gtv-4gtv055
靖天國際台,http://xg.52sw.top:5000/litv/4gtv-4gtv063
靖天資訊台,http://xg.52sw.top:5000/litv/4gtv-4gtv065
靖天電影台,http://xg.52sw.top:5000/litv/4gtv-4gtv061
靖天綜合台,http://xg.52sw.top:5000/litv/4gtv-4gtv046
靖天戲劇台,http://xg.52sw.top:5000/litv/4gtv-4gtv058
靖天歡樂台,http://xg.52sw.top:5000/litv/4gtv-4gtv054
靖洋卡通 Nice Bingo,http://xg.52sw.top:5000/litv/4gtv-4gtv057
靖洋戲劇台,http://xg.52sw.top:5000/litv/4gtv-4gtv045
滾動力 Rollor,http://xg.52sw.top:5000/4gtv/249
精選動漫台,http://xg.52sw.top:5000/4gtv/204
影迷數位紀實台,http://xg.52sw.top:5000/4gtv/212
影迷數位電影台,http://xg.52sw.top:5000/litv/4gtv-4gtv011
豬哥亮歌廳秀,http://xg.52sw.top:5000/litv/4gtv-4gtv006
寰宇財經台,http://xg.52sw.top:5000/litv/litv-longturn23
寰宇新聞台,http://xg.52sw.top:5000/litv/litv-longturn14
寰宇新聞台灣台,http://xg.52sw.top:5000/litv/litv-longturn15
龍華日韓台,http://xg.52sw.top:5000/litv/litv-longturn11
龍華卡通台,http://xg.52sw.top:5000/litv/litv-longturn01
龍華偶像台,http://xg.52sw.top:5000/litv/litv-longturn12
龍華經典台,http://xg.52sw.top:5000/litv/litv-longturn21
龍華電影台,http://xg.52sw.top:5000/litv/litv-longturn03
龍華戲劇台,http://xg.52sw.top:5000/litv/litv-longturn18
戲劇免費看 1台,http://xg.52sw.top:5000/4gtv/270
戲劇免費看 2台,http://xg.52sw.top:5000/4gtv/244
鏡電視新聞台,http://xg.52sw.top:5000/litv/4gtv-4gtv075
霹靂布袋戲,http://xg.52sw.top:5000/4gtv/301
测试,#genre#
奥视2,http://125.227.210.55:55643/VideoInput/play.ts
奥视3,http://125.227.210.55:8917/VideoInput/play.ts
惊艳,http://125.227.210.55:8156/VideoInput/play.ts
香蕉,http://125.227.210.55:8159/VideoInput/play.ts
麻豆,http://125.227.210.55:51359/VideoInput/play.ts
Sexgirl,http://125.227.210.55:62698/VideoInput/play.ts
402-松視1台,http://z02.ubtvfans.com/live/rx3/402/733039a795cd903623dd9c87385ee32b/index.m3u8
403-松視2台,http://z02.ubtvfans.com/live/rx3/403/9b7b6ffe613ab14cdcc993d8c28aa042/index.m3u8
404-松視3台,http://z02.ubtvfans.com/live/rx3/404/48745975c4b72ccc24ebd4d91afd641a/index.m3u8
405-極限電影,https://z02.ubtvfans.com/live/rx3/405/f72f337b1279855143cddce063a60cd6/index.m3u8
406-彩虹E,https://z02.ubtvfans.com/live/rx3/406/6a7f30cbbe921e9a6809d4a8c131aef1/index.m3u8
410-玩美台,http://z02.ubtvfans.com/live/rx3/410/415bdc67f1b4040b4983963911f2485b/index.m3u8
411-PLAYBOY,https://z02.ubtvfans.com/live/rx3/411/9bb448cd18b0d29aa46c24c9286c4d29/index.m3u8
413-彩虹電影,https://z02.ubtvfans.com/live/rx3/413/f39876dcbac1ca67fd1c1015cfc2af27/index.m3u8
415-K 頻道,https://z02.ubtvfans.com/live/rx3/415/24833f79298189b7d1b60e9d59af0018/index.m3u8
2930-香蕉,http://z02.ubtvfans.com/live/rx3/2930/3bd19ceb41bccf7790ee168b92b69985/index.m3u8
2931-驚豔,http://z02.ubtvfans.com/live/rx4/2931/7c12850fabf63e33a259f6ec35b0e8d1/index.m3u8
402-松视1,https://fm1077.serv00.net/anbo/index.php?id=402
403-松视2,https://fm1077.serv00.net/anbo/index.php?id=403
404-松视3,https://fm1077.serv00.net/anbo/index.php?id=404
405-极限电影,https://fm1077.serv00.net/anbo/index.php?id=405
406-彩虹e,https://fm1077.serv00.net/anbo/index.php?id=406
410-玩美,https://fm1077.serv00.net/anbo/index.php?id=410
411-playboy,https://fm1077.serv00.net/anbo/index.php?id=411
413-彩虹电影,https://fm1077.serv00.net/anbo/index.php?id=413
415-彩虹k,https://fm1077.serv00.net/anbo/index.php?id=415
2930-香蕉台,https://fm1077.serv00.net/anbo/index.php?id=2930
2931-惊艳台,https://fm1077.serv00.net/anbo/index.php?id=2931
玩美台,mitv://generationnexxxt.com:19806/b18b7d6f932a44b68dadb6bc37a5df28
惊艳台,mitv://generationnexxxt.com:19806/9f2fedfddd1c44159afc05fbc6d19111
香蕉台,mitv://generationnexxxt.com:19806/c56271abc82643f7b8a2a5184f56b80d
happy,mitv://generationnexxxt.com:19806/659660790009efada3abe7bb6374465e
松视1台,mitv://generationnexxxt.com:19806/65965a69000205b2a39437282edd171f
松视2台,mitv://generationnexxxt.com:19806/65965a69000aa6b2a394396a278d2960
松视3台,mitv://generationnexxxt.com:19806/65965a6a000397c7a3943b7d68302409
彩虹e,mitv://generationnexxxt.com:19806/65965911000021e1a38ef6eb6d960419
彩虹电影,mitv://generationnexxxt.com:19806/659659670009e1e0a390495b56fe0ef5
彩虹K,mitv://generationnexxxt.com:19806/659660d600094f04a3ad52d46ed26cbc
LOOK,mitv://generationnexxxt.com:19806/65965b99000447ada398db445ba341d9
极限电影,mitv://generationnexxxt.com:19806/65965afc0003ca30a39675dd41a40275
玩美台,P2p://generationnexxxt.com:19806/b18b7d6f932a44b68dadb6bc37a5df28
惊艳台,P2p://generationnexxxt.com:19806/9f2fedfddd1c44159afc05fbc6d19111
香蕉台,P2p://generationnexxxt.com:19806/c56271abc82643f7b8a2a5184f56b80d
happy,P2p://generationnexxxt.com:19806/659660790009efada3abe7bb6374465e
松视1台,P2p://generationnexxxt.com:19806/65965a69000205b2a39437282edd171f
松视2台,P2p://generationnexxxt.com:19806/65965a69000aa6b2a394396a278d2960
松视3台,P2p://generationnexxxt.com:19806/65965a6a000397c7a3943b7d68302409
彩虹e,P2p://generationnexxxt.com:19806/65965911000021e1a38ef6eb6d960419
彩虹电影,P2p://generationnexxxt.com:19806/659659670009e1e0a390495b56fe0ef5
彩虹K,P2p://generationnexxxt.com:19806/659660d600094f04a3ad52d46ed26cbc
LOOK,P2p://generationnexxxt.com:19806/65965b99000447ada398db445ba341d9
极限电影,P2p://generationnexxxt.com:19806/65965afc0003ca30a39675dd41a40275
PLAYBOY,P2p://generationnexxxt.com:19806/a1bdd4044b1241498c615ee02ab4e868
